sequence_id,sequence_label,adc_samples,tool_key,tool_label,run,total_ms,total_seconds,median_seconds,q1_seconds,q3_seconds,status,error_type,error_message
writeEpiRS,EPI-RS,5120,seqeyes,SeqEyes-Plus,5,136.39999961853027,0.13639999961853028,0.1165999994277954,0.1155,0.13639999961853028,complete,,
writeEpiRS,EPI-RS,5120,matlab,Pulseq MATLAB,1,874.90025,0.87490025,0.7876786666666666,0.7709941666666666,0.87490025,complete,,
writeEpiRS,EPI-RS,5120,matlab,Pulseq MATLAB,2,787.6786666666667,0.7876786666666666,0.7876786666666666,0.7709941666666666,0.87490025,complete,,
writeEpiRS,EPI-RS,5120,matlab,Pulseq MATLAB,3,747.6612500000001,0.74766125,0.7876786666666666,0.7709941666666666,0.87490025,complete,,
writeEpiRS,EPI-RS,5120,matlab,Pulseq MATLAB,4,770.9941666666666,0.7709941666666666,0.7876786666666666,0.7709941666666666,0.87490025,complete,,
writeEpiRS,EPI-RS,5120,matlab,Pulseq MATLAB,5,991.9609166666667,0.9919609166666666,0.7876786666666666,0.7709941666666666,0.87490025,complete,,
writeEpiRS,EPI-RS,5120,pypulseq,PyPulseq,1,207.93804060667753,0.20793804060667753,0.20793804060667753,0.20601137494668365,0.23523199977353215,complete,,
writeEpiRS,EPI-RS,5120,pypulseq,PyPulseq,2,235.8819581568241,0.2358819581568241,0.20793804060667753,0.20601137494668365,0.23523199977353215,complete,,
writeEpiRS,EPI-RS,5120,pypulseq,PyPulseq,3,205.6524995714426,0.2056524995714426,0.20793804060667753,0.20601137494668365,0.23523199977353215,complete,,
writeEpiRS,EPI-RS,5120,pypulseq,PyPulseq,4,235.23199977353215,0.23523199977353215,0.20793804060667753,0.20601137494668365,0.23523199977353215,complete,,
writeEpiRS,EPI-RS,5120,pypulseq,PyPulseq,5,206.01137494668365,0.20601137494668365,0.20793804060667753,0.20601137494668365,0.23523199977353215,complete,,
writeEpiRS_label,writeEpiRS_label,76032,seqeyes,SeqEyes-Plus,1,218.50000047683716,0.21850000047683715,0.20140000057220458,0.2005,0.20559999990463257,complete,,
writeEpiRS_label,writeEpiRS_label,76032,seqeyes,SeqEyes-Plus,2,188.5,0.1885,0.20140000057220458,0.2005,0.20559999990463257,complete,,
writeEpiRS_label,writeEpiRS_label,76032,seqeyes,SeqEyes-Plus,3,201.4000005722046,0.20140000057220458,0.20140000057220458,0.2005,0.20559999990463257,complete,,
writeEpiRS_label,writeEpiRS_label,76032,seqeyes,SeqEyes-Plus,4,200.5,0.2005,0.20140000057220458,0.2005,0.20559999990463257,complete,,
writeEpiRS_label,writeEpiRS_label,76032,seqeyes,SeqEyes-Plus,5,205.59999990463257,0.20559999990463257,0.20140000057220458,0.2005,0.20559999990463257,complete,,
writeEpiRS_label,writeEpiRS_label,76032,matlab,Pulseq MATLAB,1,1778.1465,1.7781465,1.6697111666666666,1.4754231666666666,1.7577519583333334,complete,,
writeEpiRS_label,writeEpiRS_label,76032,matlab,Pulseq MATLAB,2,1757.7519583333335,1.7577519583333334,1.6697111666666666,1.4754231666666666,1.7577519583333334,complete,,
writeEpiRS_label,writeEpiRS_label,76032,matlab,Pulseq MATLAB,3,1669.7111666666667,1.6697111666666666,1.6697111666666666,1.4754231666666666,1.7577519583333334,complete,,
writeEpiRS_label,writeEpiRS_label,76032,matlab,Pulseq MATLAB,4,1475.4231666666667,1.4754231666666666,1.6697111666666666,1.4754231666666666,1.7577519583333334,complete,,
writeEpiRS_label,writeEpiRS_label,76032,matlab,Pulseq MATLAB,5,1470.90775,1.47090775,1.6697111666666666,1.4754231666666666,1.7577519583333334,complete,,
writeEpiRS_label,writeEpiRS_label,76032,pypulseq,PyPulseq,1,829.5479589141905,0.8295479589141905,0.8295479589141905,0.8198592499829829,0.8376437919214368,complete,,
writeEpiRS_label,writeEpiRS_label,76032,pypulseq,PyPulseq,2,819.8592499829829,0.8198592499829829,0.8295479589141905,0.8198592499829829,0.8376437919214368,complete,,
writeEpiRS_label,writeEpiRS_label,76032,pypulseq,PyPulseq,3,837.6437919214368,0.8376437919214368,0.8295479589141905,0.8198592499829829,0.8376437919214368,complete,,
writeEpiRS_label,writeEpiRS_label,76032,pypulseq,PyPulseq,4,818.3318343944848,0.8183318343944848,0.8295479589141905,0.8198592499829829,0.8376437919214368,complete,,
writeEpiRS_label,writeEpiRS_label,76032,pypulseq,PyPulseq,5,841.1462907679379,0.8411462907679379,0.8295479589141905,0.8198592499829829,0.8376437919214368,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,seqeyes,SeqEyes-Plus,1,195.2000002861023,0.1952000002861023,0.20109999990463256,0.1952000002861023,0.20360000038146972,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,seqeyes,SeqEyes-Plus,2,203.60000038146973,0.20360000038146972,0.20109999990463256,0.1952000002861023,0.20360000038146972,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,seqeyes,SeqEyes-Plus,3,207.09999990463257,0.20709999990463257,0.20109999990463256,0.1952000002861023,0.20360000038146972,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,seqeyes,SeqEyes-Plus,4,191.5999994277954,0.1915999994277954,0.20109999990463256,0.1952000002861023,0.20360000038146972,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,seqeyes,SeqEyes-Plus,5,201.09999990463257,0.20109999990463256,0.20109999990463256,0.1952000002861023,0.20360000038146972,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,matlab,Pulseq MATLAB,1,1617.4876250000002,1.6174876250000003,1.5326149583333333,1.4197812916666666,1.5364792083333334,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,matlab,Pulseq MATLAB,2,1536.4792083333334,1.5364792083333334,1.5326149583333333,1.4197812916666666,1.5364792083333334,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,matlab,Pulseq MATLAB,3,1532.6149583333333,1.5326149583333333,1.5326149583333333,1.4197812916666666,1.5364792083333334,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,matlab,Pulseq MATLAB,4,1413.726125,1.413726125,1.5326149583333333,1.4197812916666666,1.5364792083333334,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,matlab,Pulseq MATLAB,5,1419.7812916666664,1.4197812916666666,1.5326149583333333,1.4197812916666666,1.5364792083333334,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,pypulseq,PyPulseq,1,855.8089998550713,0.8558089998550713,0.865177707746625,0.8590477919206023,0.8769195424392819,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,pypulseq,PyPulseq,2,888.8932918198407,0.8888932918198407,0.865177707746625,0.8590477919206023,0.8769195424392819,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,pypulseq,PyPulseq,3,859.0477919206023,0.8590477919206023,0.865177707746625,0.8590477919206023,0.8769195424392819,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,pypulseq,PyPulseq,4,876.9195424392819,0.8769195424392819,0.865177707746625,0.8590477919206023,0.8769195424392819,complete,,
writeEpiRS_label_softdelay,writeEpiRS_label_softdelay,76032,pypulseq,PyPulseq,5,865.177707746625,0.865177707746625,0.865177707746625,0.8590477919206023,0.8769195424392819,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,seqeyes,SeqEyes-Plus,1,702.7999997138977,0.7027999997138977,0.6713000001907349,0.6498999996185303,0.7027999997138977,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,seqeyes,SeqEyes-Plus,2,649,0.649,0.6713000001907349,0.6498999996185303,0.7027999997138977,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,seqeyes,SeqEyes-Plus,3,724.9000000953674,0.7249000000953675,0.6713000001907349,0.6498999996185303,0.7027999997138977,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,seqeyes,SeqEyes-Plus,4,649.8999996185303,0.6498999996185303,0.6713000001907349,0.6498999996185303,0.7027999997138977,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,seqeyes,SeqEyes-Plus,5,671.3000001907349,0.6713000001907349,0.6713000001907349,0.6498999996185303,0.7027999997138977,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,matlab,Pulseq MATLAB,1,12239.574458333333,12.239574458333333,12.54196125,12.438229083333333,12.556386125,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,matlab,Pulseq MATLAB,2,12438.229083333334,12.438229083333333,12.54196125,12.438229083333333,12.556386125,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,matlab,Pulseq MATLAB,3,12556.386124999999,12.556386125,12.54196125,12.438229083333333,12.556386125,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,matlab,Pulseq MATLAB,4,16666.830291666665,16.666830291666667,12.54196125,12.438229083333333,12.556386125,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,matlab,Pulseq MATLAB,5,12541.96125,12.54196125,12.54196125,12.438229083333333,12.556386125,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,pypulseq,PyPulseq,1,8791.918207891285,8.791918207891285,9.260969249997288,9.144462333060801,9.29878183407709,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,pypulseq,PyPulseq,2,9556.666624732316,9.556666624732316,9.260969249997288,9.144462333060801,9.29878183407709,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,pypulseq,PyPulseq,3,9144.462333060801,9.144462333060801,9.260969249997288,9.144462333060801,9.29878183407709,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,pypulseq,PyPulseq,4,9260.969249997288,9.260969249997288,9.260969249997288,9.144462333060801,9.29878183407709,complete,,
writeEpiRS_label_trans,writeEpiRS_label_trans,912384,pypulseq,PyPulseq,5,9298.78183407709,9.29878183407709,9.260969249997288,9.144462333060801,9.29878183407709,complete,,
writeEpiSpinEcho,EPI spin echo,4096,seqeyes,SeqEyes-Plus,1,113.39999961853027,0.11339999961853027,0.11339999961853027,0.11240000009536744,0.11430000019073486,complete,,
writeEpiSpinEcho,EPI spin echo,4096,seqeyes,SeqEyes-Plus,2,130.40000009536743,0.13040000009536742,0.11339999961853027,0.11240000009536744,0.11430000019073486,complete,,
writeEpiSpinEcho,EPI spin echo,4096,seqeyes,SeqEyes-Plus,3,99.80000019073486,0.09980000019073486,0.11339999961853027,0.11240000009536744,0.11430000019073486,complete,,
writeEpiSpinEcho,EPI spin echo,4096,seqeyes,SeqEyes-Plus,4,114.30000019073486,0.11430000019073486,0.11339999961853027,0.11240000009536744,0.11430000019073486,complete,,
writeEpiSpinEcho,EPI spin echo,4096,seqeyes,SeqEyes-Plus,5,112.40000009536743,0.11240000009536744,0.11339999961853027,0.11240000009536744,0.11430000019073486,complete,,
writeEpiSpinEcho,EPI spin echo,4096,matlab,Pulseq MATLAB,1,607.0612916666666,0.6070612916666667,0.5029866666666667,0.4904987083333333,0.5133699166666666,complete,,
writeEpiSpinEcho,EPI spin echo,4096,matlab,Pulseq MATLAB,2,513.3699166666667,0.5133699166666666,0.5029866666666667,0.4904987083333333,0.5133699166666666,complete,,
writeEpiSpinEcho,EPI spin echo,4096,matlab,Pulseq MATLAB,3,502.9866666666667,0.5029866666666667,0.5029866666666667,0.4904987083333333,0.5133699166666666,complete,,
writeEpiSpinEcho,EPI spin echo,4096,matlab,Pulseq MATLAB,4,490.4987083333333,0.4904987083333333,0.5029866666666667,0.4904987083333333,0.5133699166666666,complete,,
writeEpiSpinEcho,EPI spin echo,4096,matlab,Pulseq MATLAB,5,472.58316666666667,0.47258316666666667,0.5029866666666667,0.4904987083333333,0.5133699166666666,complete,,
writeEpiSpinEcho,EPI spin echo,4096,pypulseq,PyPulseq,1,230.27004208415747,0.23027004208415747,0.2243844592012465,0.19514908315613866,0.2244225419126451,complete,,
writeEpiSpinEcho,EPI spin echo,4096,pypulseq,PyPulseq,2,224.4225419126451,0.2244225419126451,0.2243844592012465,0.19514908315613866,0.2244225419126451,complete,,
writeEpiSpinEcho,EPI spin echo,4096,pypulseq,PyPulseq,3,224.3844592012465,0.2243844592012465,0.2243844592012465,0.19514908315613866,0.2244225419126451,complete,,
writeEpiSpinEcho,EPI spin echo,4096,pypulseq,PyPulseq,4,190.3606252744794,0.1903606252744794,0.2243844592012465,0.19514908315613866,0.2244225419126451,complete,,
writeEpiSpinEcho,EPI spin echo,4096,pypulseq,PyPulseq,5,195.14908315613866,0.19514908315613866,0.2243844592012465,0.19514908315613866,0.2244225419126451,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,seqeyes,SeqEyes-Plus,1,144.0,0.144,0.14300000047683717,0.1425,0.144,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,seqeyes,SeqEyes-Plus,2,128.09999990463257,0.12809999990463256,0.14300000047683717,0.1425,0.144,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,seqeyes,SeqEyes-Plus,3,142.5,0.1425,0.14300000047683717,0.1425,0.144,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,seqeyes,SeqEyes-Plus,4,143.00000047683716,0.14300000047683717,0.14300000047683717,0.1425,0.144,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,seqeyes,SeqEyes-Plus,5,181.40000009536743,0.18140000009536744,0.14300000047683717,0.1425,0.144,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,matlab,Pulseq MATLAB,1,780.52025,0.78052025,0.78052025,0.7237055833333333,0.7922324583333333,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,matlab,Pulseq MATLAB,2,792.2324583333333,0.7922324583333333,0.78052025,0.7237055833333333,0.7922324583333333,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,matlab,Pulseq MATLAB,3,809.436625,0.809436625,0.78052025,0.7237055833333333,0.7922324583333333,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,matlab,Pulseq MATLAB,4,723.7055833333334,0.7237055833333333,0.78052025,0.7237055833333333,0.7922324583333333,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,matlab,Pulseq MATLAB,5,720.18925,0.72018925,0.78052025,0.7237055833333333,0.7922324583333333,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,pypulseq,PyPulseq,1,357.6635420322418,0.3576635420322418,0.35553979128599167,0.3543760827742517,0.3576635420322418,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,pypulseq,PyPulseq,2,354.3760827742517,0.3543760827742517,0.35553979128599167,0.3543760827742517,0.3576635420322418,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,pypulseq,PyPulseq,3,364.4085843116045,0.3644085843116045,0.35553979128599167,0.3543760827742517,0.3576635420322418,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,pypulseq,PyPulseq,4,355.53979128599167,0.35553979128599167,0.35553979128599167,0.3543760827742517,0.3576635420322418,complete,,
writeEpiSpinEchoRS,EPI spin echo RS,13440,pypulseq,PyPulseq,5,322.86550011485815,0.32286550011485815,0.35553979128599167,0.3543760827742517,0.3576635420322418,complete,,
writeEpi_label,writeEpi_label,266112,seqeyes,SeqEyes-Plus,1,357.59999990463257,0.3575999999046326,0.3522999997138977,0.33969999980926513,0.3575999999046326,complete,,
writeEpi_label,writeEpi_label,266112,seqeyes,SeqEyes-Plus,2,369.59999990463257,0.36959999990463255,0.3522999997138977,0.33969999980926513,0.3575999999046326,complete,,
writeEpi_label,writeEpi_label,266112,seqeyes,SeqEyes-Plus,3,352.2999997138977,0.3522999997138977,0.3522999997138977,0.33969999980926513,0.3575999999046326,complete,,
writeEpi_label,writeEpi_label,266112,seqeyes,SeqEyes-Plus,4,339.69999980926514,0.33969999980926513,0.3522999997138977,0.33969999980926513,0.3575999999046326,complete,,
writeEpi_label,writeEpi_label,266112,seqeyes,SeqEyes-Plus,5,338.19999980926514,0.33819999980926513,0.3522999997138977,0.33969999980926513,0.3575999999046326,complete,,
writeEpi_label,writeEpi_label,266112,matlab,Pulseq MATLAB,1,7325.8452916666665,7.325845291666666,6.912051,6.823344708333333,7.064175458333333,complete,,
writeEpi_label,writeEpi_label,266112,matlab,Pulseq MATLAB,2,6805.518166666667,6.805518166666666,6.912051,6.823344708333333,7.064175458333333,complete,,
writeEpi_label,writeEpi_label,266112,matlab,Pulseq MATLAB,3,6823.344708333333,6.823344708333333,6.912051,6.823344708333333,7.064175458333333,complete,,
